,Date,Open,High,Low,Close,Volume
0,2019-01-01 00:00:00,6.11390000,6.12280000,6.04000000,6.04250000,107694.23000000
1,2019-01-01 01:00:00,6.04100000,6.05040000,5.97010000,5.98210000,75492.48000000
2,2019-01-01 02:00:00,5.98220000,6.04740000,5.90000000,5.93510000,110324.38000000
3,2019-01-01 03:00:00,5.93170000,5.93990000,5.85000000,5.86480000,85515.89000000
4,2019-01-01 04:00:00,5.86010000,5.93030000,5.85000000,5.91750000,83711.97000000
5,2019-01-01 05:00:00,5.90800000,5.93750000,5.90010000,5.93430000,22100.01000000
6,2019-01-01 06:00:00,5.93370000,5.95460000,5.92370000,5.95030000,60346.84000000
7,2019-01-01 07:00:00,5.94390000,5.97070000,5.94000000,5.95310000,54203.82000000
8,2019-01-01 08:00:00,5.95170000,5.96960000,5.92630000,5.93680000,69682.76000000
9,2019-01-01 09:00:00,5.93420000,5.94290000,5.88080000,5.88950000,91499.85000000
10,2019-01-01 10:00:00,5.88960000,5.94660000,5.88610000,5.94390000,27489.17000000
11,2019-01-01 11:00:00,5.94400000,5.97900000,5.93930000,5.95920000,56851.64000000
12,2019-01-01 12:00:00,5.96020000,5.96460000,5.91360000,5.95270000,41684.68000000
13,2019-01-01 13:00:00,5.94650000,5.97930000,5.92860000,5.94750000,40334.98000000
14,2019-01-01 14:00:00,5.94080000,5.94570000,5.88870000,5.89480000,33918.03000000
15,2019-01-01 15:00:00,5.89420000,5.89480000,5.80000000,5.83070000,68810.36000000
16,2019-01-01 16:00:00,5.83530000,5.83950000,5.80010000,5.83690000,25082.52000000
17,2019-01-01 17:00:00,5.83980000,5.88150000,5.82830000,5.84530000,24602.47000000
18,2019-01-01 18:00:00,5.84570000,5.84570000,5.77350000,5.81090000,35445.30000000
19,2019-01-01 19:00:00,5.80110000,5.86250000,5.80100000,5.85400000,39788.54000000
20,2019-01-01 20:00:00,5.85140000,5.92710000,5.84130000,5.90000000,69170.94000000
21,2019-01-01 21:00:00,5.90410000,5.94510000,5.86200000,5.89260000,52729.13000000
22,2019-01-01 22:00:00,5.89280000,5.91760000,5.85360000,5.91480000,40377.54000000
23,2019-01-01 23:00:00,5.91480000,5.99390000,5.90060000,5.99100000,96056.65000000
24,2019-01-02 00:00:00,5.99100000,6.00000000,5.93750000,5.94730000,50154.11000000
25,2019-01-02 01:00:00,5.93880000,5.97760000,5.92640000,5.92920000,31274.69000000
26,2019-01-02 02:00:00,5.93320000,5.98620000,5.92940000,5.97490000,39758.36000000
27,2019-01-02 03:00:00,5.97540000,5.99520000,5.94450000,5.94940000,25521.68000000
28,2019-01-02 04:00:00,5.94640000,5.95590000,5.91070000,5.92300000,45701.73000000
29,2019-01-02 05:00:00,5.92500000,5.92500000,5.89620000,5.91030000,42904.35000000
30,2019-01-02 06:00:00,5.91190000,5.91380000,5.85280000,5.85760000,62831.35000000
31,2019-01-02 07:00:00,5.85480000,5.91320000,5.85240000,5.89410000,140406.06000000
32,2019-01-02 08:00:00,5.89350000,5.93500000,5.88420000,5.89600000,161949.28000000
33,2019-01-02 09:00:00,5.89420000,5.90180000,5.83710000,5.86530000,81314.15000000
34,2019-01-02 10:00:00,5.86660000,5.91530000,5.85640000,5.90040000,74642.56000000
35,2019-01-02 11:00:00,5.90050000,5.92400000,5.87630000,5.89700000,127507.80000000
36,2019-01-02 12:00:00,5.89550000,5.91040000,5.87570000,5.90470000,77985.52000000
37,2019-01-02 13:00:00,5.90470000,5.95000000,5.89710000,5.93000000,145867.79000000
38,2019-01-02 14:00:00,5.93010000,5.94750000,5.89020000,5.91040000,67587.02000000
39,2019-01-02 15:00:00,5.90760000,5.91810000,5.89100000,5.90710000,35135.15000000
40,2019-01-02 16:00:00,5.90600000,6.00000000,5.89700000,5.97670000,151112.96000000
41,2019-01-02 17:00:00,5.97670000,5.98480000,5.92950000,5.93950000,99371.93000000
42,2019-01-02 18:00:00,5.93910000,5.95410000,5.91130000,5.94750000,63549.47000000
43,2019-01-02 19:00:00,5.94850000,5.97420000,5.93450000,5.96470000,83762.44000000
44,2019-01-02 20:00:00,5.96460000,6.03010000,5.93570000,6.02560000,137993.05000000
45,2019-01-02 21:00:00,6.02300000,6.06110000,5.98700000,6.04590000,163995.38000000
46,2019-01-02 22:00:00,6.04600000,6.07540000,6.01930000,6.05970000,76710.87000000
47,2019-01-02 23:00:00,6.06080000,6.09390000,6.03460000,6.05100000,143089.30000000
48,2019-01-03 00:00:00,6.04450000,6.06200000,5.98270000,5.99630000,86914.28000000
49,2019-01-03 01:00:00,5.99870000,6.00920000,5.96630000,5.97000000,50752.78000000
50,2019-01-03 02:00:00,5.96990000,6.01020000,5.96640000,5.98990000,46927.02000000
51,2019-01-03 03:00:00,5.98990000,6.00620000,5.98300000,5.99670000,28182.28000000
52,2019-01-03 04:00:00,5.99350000,6.00000000,5.97550000,5.98080000,24739.27000000
53,2019-01-03 05:00:00,5.97790000,6.00000000,5.96120000,5.97910000,120393.09000000
